index,nerdiness
315,0.43074999999999997
316,0.378
317,0.0
318,0.7314999999999999
319,1.0
320,0.63025
321,0.7985000000000001
322,0.7647499999999999
323,0.8207499999999999
324,0.53325
325,0.8180000000000001
326,0.6255
327,0.39849999999999997
328,0.8667499999999999
329,0.67875
330,0.70175
331,0.99675
332,1.0
333,0.5815
334,0.2885
335,0.35175
336,0.502
337,0.90575
338,0.0
339,0.46575
340,0.632
341,0.43375
342,1.0
343,0.5105
344,1.0
345,0.74975
346,0.52125
347,0.867
348,0.24475
349,0.45675
350,1.0
351,0.73
352,0.9964999999999999
353,0.627
354,1.0
355,0.5115
356,0.9027499999999999
357,0.87375
358,0.5277499999999999
359,0.11649999999999999
360,0.3095
361,0.4375
362,0.4175
363,0.3445
364,0.8434999999999999
365,0.5934999999999999
366,0.65575
367,0.597
368,1.0
369,0.0
370,1.0
371,1.0
372,1.0
373,0.48775
374,0.564
375,0.41325
376,0.0
377,0.57725
378,0.69675
379,0.56225
380,0.38125
381,0.5142500000000001
382,0.7995
383,0.6040000000000001
384,0.616
385,0.62975
386,0.7715
387,1.0
388,0.7525000000000001
389,0.76725
390,0.81725
391,0.43024999999999997
392,0.62225
393,0.24025
394,0.5737500000000001
395,0.391
396,0.758
397,0.717
398,0.46625
399,1.0
400,0.61475
401,0.261
402,1.0
403,0.0
404,0.71225
405,0.19374999999999998
406,0.63425
407,0.4465
408,0.7837500000000002
409,0.491
410,0.534
411,0.7010000000000001
412,0.0
413,0.6617500000000001
414,0.372
415,0.0065
416,1.0
417,0.0
418,0.0
419,0.0
420,0.67525
421,1.0
422,1.0
423,0.0
424,1.0
425,1.0
426,0.0
427,0.996
428,0.9855
429,0.5529999999999999
430,0.83375
431,0.9617499999999999
432,0.75625
433,0.2375
434,0.69475
435,1.0
436,0.5654999999999999
437,1.0
438,0.49499999999999994
439,0.40399999999999997
440,0.0
441,0.654
442,1.0
443,0.0
444,0.60375
445,0.99475
446,0.22849999999999998
447,0.15175
448,0.74975
449,0.14650000000000002
450,0.83525
451,0.67125
452,0.18524999999999997
453,0.24025
454,0.65425
455,0.4075
456,0.69925
457,0.0
458,0.4925
459,1.0
460,0.5075000000000001
461,0.27875
462,0.5325
463,1.0
464,0.45075000000000004
465,0.49725
466,0.1575
467,0.6085
468,0.50325
469,1.0
470,0.296
471,0.8517499999999999
472,0.6244999999999999
473,0.5932499999999999
474,0.429
475,0.4505
476,0.8075
477,0.62025
478,0.704
479,0.7162499999999999
480,0.512
481,0.5609999999999999
482,0.729
483,0.7969999999999999
484,0.19974999999999998
485,0.471
486,1.0
487,0.68325
488,1.0
489,0.64225
490,1.0
491,1.0
492,1.0
493,1.0
494,0.6825
495,0.6990000000000001
496,0.9095
497,0.44625
498,0.99625
499,0.0
500,0.7555
501,0.30825
502,0.54175
503,0.7284999999999999
504,0.4365
505,0.982
506,0.8532500000000001
507,0.0185
508,1.0
509,0.3645
510,0.7404999999999999
511,0.44875000000000004
512,0.0
513,0.791
514,0.478
515,1.0
516,0.49175
517,0.256
518,1.0
519,0.45825
520,0.53325
521,0.08375
522,0.8514999999999999
523,1.0
524,0.7172499999999999
525,0.50925
526,0.64175
527,0.485
528,0.89425
529,0.23399999999999999
530,0.0
531,0.17125
532,1.0
533,0.0
534,0.72725
535,0.6465000000000001
536,1.0
537,0.571
538,1.0
539,1.0
540,1.0
541,1.0
542,0.80525
543,0.6797500000000001
544,0.0
545,1.0
546,1.0
547,0.79525
548,0.0
549,0.8722500000000001
550,0.7477499999999999
551,0.38150000000000006
552,0.684
553,0.41075000000000006
554,0.65825
555,0.61025
556,1.0
557,0.3435
558,0.504
559,0.5652499999999999
560,0.7385
561,0.8130000000000001
562,1.0
563,0.19524999999999998
564,0.486
565,0.25675000000000003
566,0.0
567,0.46775
568,0.62225
569,1.0
570,0.0
571,0.43825
572,0.9629999999999999
573,0.38775000000000004
574,0.0
575,0.7689999999999999
576,0.0
577,0.56125
578,0.0
579,0.62425
580,1.0
581,0.5954999999999999
582,0.41125
583,0.706
584,0.20299999999999999
585,0.9292500000000001
586,0.6715
587,0.6532500000000001
588,0.25375000000000003
589,0.17925
590,1.0
591,0.88325
592,1.0
593,0.656
594,1.0
595,0.8367499999999999
596,1.0
597,0.0
598,0.6815
599,0.0
600,0.57075
601,0.7207499999999999
602,0.575
603,0.63525
604,0.03075
605,0.0
606,0.905
607,0.73925
608,0.9115
609,0.774
610,0.0
611,0.346
612,0.70775
613,0.99225
614,1.0
615,0.0085
616,0.87975
617,0.49250000000000005
618,0.0
619,0.0
620,0.69425
621,0.99525
622,0.66025
623,1.0
624,0.53025
625,0.0135
626,0.10125
627,0.542
628,0.0
629,0.0
630,0.56075
631,0.14700000000000002
632,0.00625
633,0.64125
634,0.3125
635,0.9904999999999999
636,1.0
637,0.68325
638,0.07575000000000001
639,0.926
640,0.88225
641,1.0
642,0.75775
643,0.5645
644,0.0
645,0.97325
646,0.443
647,1.0
648,0.708
649,0.7264999999999999
650,0.8107500000000001
651,0.17925000000000002
652,0.7735
653,0.6525000000000001
654,0.10675
655,0.63575
656,0.8852500000000001
657,0.436
658,0.0
659,0.8185
660,0.5855
661,0.99
662,1.0
663,0.31325000000000003
664,0.60375
665,1.0
666,1.0
667,1.0
668,0.77725
669,0.5575000000000001
670,1.0
671,0.0
672,0.0
673,0.10575000000000001
674,0.80125
675,0.391
676,0.7165
677,1.0
678,0.69725
679,0.6214999999999999
680,0.90175
681,0.46675
682,1.0
683,0.0
684,0.61975
685,0.995
686,1.0
687,1.0
688,0.42875
689,0.458
690,1.0
691,0.53025
692,1.0
693,0.46775
694,0.39525
695,0.50925
696,0.15000000000000002
697,0.181
698,1.0
699,0.7215
700,0.94275
701,0.538
702,1.0
703,0.51425
704,0.34924999999999995
705,0.215
706,1.0
707,0.6657500000000001
708,0.95375
709,0.5725
710,0.60725
711,0.5762499999999999
712,0.0
713,0.50925
714,1.0
715,0.4265
716,0.01175
717,1.0
718,1.0
719,0.56775
720,0.56525
721,0.5792499999999999
722,0.7317499999999999
723,0.8617499999999999
724,0.34875
725,0.401
726,0.7665000000000001
727,0.94775
728,0.8279999999999998
729,0.0
730,0.0
731,0.132
732,0.871
733,1.0
734,0.14150000000000001
735,1.0
736,0.16425
737,0.0
738,0.8507499999999999
739,0.0
740,0.0
741,1.0
742,0.445
743,0.99325
744,0.2235
745,0.187
746,1.0
747,0.27175
748,0.59625
749,0.5405
750,0.0
751,1.0
752,0.177
753,0.5785
754,0.28700000000000003
755,0.36924999999999997
756,1.0
757,1.0
758,0.7915000000000001
759,0.40525
760,0.8005
761,0.0
762,0.73175
763,1.0
764,0.0
765,1.0
766,0.74775
767,1.0
768,0.52725
769,0.3245
770,0.23475
771,0.995
772,0.49275
773,0.0
774,1.0
775,0.4485
776,0.9995
777,0.42875
778,0.0
779,0.5475000000000001
780,0.7785
781,0.37725000000000003
782,0.88525
783,0.3055
784,1.0
785,0.0
786,0.317
787,0.66425
788,0.7444999999999999
789,0.07300000000000001
790,1.0
791,0.51625
792,0.55525
793,0.86
794,1.0
795,0.07050000000000001
796,0.9875
797,1.0
798,0.26875
799,0.8855
800,0.0
801,0.6737500000000001
802,0.6737500000000001
803,0.64975
804,0.0
805,0.23875
806,0.64025
807,0.0
808,0.241
809,0.23349999999999999
810,0.5465000000000001
811,0.20225000000000004
812,0.51275
813,0.7182499999999999
814,0.7955000000000001
815,1.0
816,0.5965
817,0.33
818,0.2535
819,0.7687499999999999
820,0.216
821,0.61775
822,1.0
823,0.4385
824,0.36075
825,0.86475
826,1.0
827,0.0
828,1.0
829,0.522
830,1.0
831,0.6034999999999999
832,0.73275
833,0.75925
834,0.0305
835,0.4145
836,0.0
837,0.7635000000000001
838,0.6767500000000001
839,0.0
840,1.0
841,0.555
842,0.578
843,0.719
844,0.5417500000000001
845,0.40750000000000003
846,1.0
847,0.65925
848,0.256
849,0.21025
850,1.0
851,0.5125
852,0.376
853,1.0
854,0.0
855,1.0
856,0.532
857,0.0
858,1.0
859,1.0
860,0.557
861,0.5255
862,0.0
863,0.4235
864,0.0
865,0.6735
866,0.89525
867,0.21450000000000002
868,0.604
869,0.64275
870,0.7665
871,0.6535
872,0.9125
873,0.69075
874,0.89775
875,0.5115000000000001
876,0.6737500000000001
877,0.5865
878,1.0
879,1.0
880,0.0005
881,1.0
882,1.0
883,0.0
884,0.91975
885,0.7530000000000001
886,1.0
887,0.781
888,0.05475
889,0.9349999999999999
890,0.82375
891,0.0
892,0.25675000000000003
893,0.6687500000000001
894,0.0
895,0.0
896,1.0
897,0.5782499999999999
898,0.0
899,0.9277500000000001
900,0.865
901,0.0
902,0.5825
903,0.17975000000000002
904,0.68875
905,0.31325000000000003
906,0.40175
907,0.6627500000000001
908,0.0
909,0.0
910,0.7190000000000001
911,1.0
912,1.0
913,0.998
914,1.0
915,0.6024999999999999
916,1.0
917,0.6719999999999999
918,1.0
919,0.0
920,0.0
921,0.00225
922,0.692
923,0.5055000000000001
924,0.43825
925,0.53025
926,0.2805
927,1.0
928,0.16274999999999998
929,0.9105000000000001
930,0.4655
931,0.996
932,0.7465
933,1.0
934,0.0
935,0.80925
936,0.01825
937,1.0
938,0.079
939,0.30074999999999996
940,0.13125
941,0.531
942,0.2725
943,0.6152500000000001
944,0.0
945,0.855
946,0.6575000000000001
947,0.0
948,0.0
949,0.6962499999999999
950,0.743
951,0.8652500000000001
952,0.0
953,0.35625
954,0.74775
955,0.00475
956,0.56525
957,1.0
958,0.0
959,0.8402499999999999
960,0.788
961,0.72575
962,0.69875
963,0.7434999999999999
964,0.32375
965,0.6837500000000001
966,0.0
967,0.64225
968,1.0
969,0.236
970,0.0
971,0.4145
972,0.15200000000000002
973,1.0
974,0.6625
975,0.81325
976,0.06775
977,0.9359999999999999
978,1.0
979,0.27299999999999996
980,1.0
981,0.23575000000000002
982,0.0
983,0.87325
984,0.0
985,0.0
986,0.1485
987,1.0
988,1.0
989,0.48275
990,0.65875
991,0.99525
992,0.45725
993,0.1795
994,0.32075000000000004
995,0.7815000000000001
996,0.4265
997,0.12575
998,0.396
999,0.6647500000000001
1000,0.67025
1001,0.68275
1002,0.21375
1003,0.21575
1004,0.9279999999999999
1005,0.745
1006,0.3005
1007,0.9349999999999999
1008,0.0
1009,0.82
1010,1.0
1011,0.6114999999999999
1012,0.473
1013,0.5295000000000001
1014,0.448
1015,0.49275
1016,0.651
1017,0.6412500000000001
1018,0.75975
1019,0.6845
1020,0.281
1021,0.5135000000000001
1022,0.23424999999999999
1023,0.548
1024,0.25625
1025,1.0
1026,0.6985
1027,1.0
1028,0.221
1029,1.0
1030,0.23199999999999998
1031,0.6352500000000001
1032,0.579
1033,1.0
1034,0.02225
1035,0.83
1036,0.654
1037,0.35925
1038,0.89825
1039,0.1295
1040,0.7605
1041,0.8740000000000001
1042,0.61425
1043,0.49224999999999997
1044,0.45925
1045,1.0
1046,0.8564999999999999
1047,0.59625
1048,1.0
1049,0.99575
1050,0.42874999999999996
1051,0.99075
1052,0.9884999999999999
1053,1.0
1054,0.58175
1055,0.26125
1056,0.48850000000000005
1057,1.0
1058,0.0
1059,0.0
1060,0.7365
1061,0.87975
1062,1.0
1063,0.6707500000000001
1064,1.0
1065,0.52475
1066,0.63975
1067,0.852
1068,0.6697500000000001
1069,0.48050000000000004
1070,0.85625
1071,0.653
1072,0.77325
1073,0.519
1074,0.26575000000000004
1075,0.8447499999999999
1076,0.384
1077,0.70325
1078,0.0
1079,1.0
1080,0.77775
1081,0.6615
1082,0.0
1083,0.651
1084,0.8714999999999999
1085,0.6285000000000001
1086,1.0
1087,0.7345
1088,1.0
1089,1.0
1090,0.0
1091,0.88125
1092,0.42974999999999997
1093,1.0
1094,0.0
1095,0.4095
1096,1.0
1097,0.6702500000000001
1098,0.996
1099,0.47075
1100,0.0
1101,0.479
1102,0.0
1103,0.0
1104,0.743
1105,0.0
1106,0.99575
1107,1.0
1108,0.0395
1109,0.959
1110,1.0
1111,1.0
1112,0.74025
1113,0.5832499999999999
1114,0.5545
1115,0.88075
1116,0.0
1117,0.775
1118,0.02475
1119,0.65175
1120,0.62775
1121,0.808
1122,0.0
1123,0.397
1124,0.46825
1125,0.01025
1126,0.0
1127,1.0
1128,0.39875
1129,0.0
1130,0.5892499999999999
1131,0.489
1132,0.999
1133,0.4225
1134,0.632
1135,0.98125
1136,0.52025
1137,0.358
1138,0.80825
1139,0.709
1140,0.55725
1141,0.23875
1142,0.50625
1143,0.254
1144,0.09575
1145,0.38025
1146,0.86675
1147,0.6765
1148,0.61375
1149,0.2165
1150,0.61625
1151,1.0
1152,1.0
1153,0.3215
1154,0.40974999999999995
1155,0.6225
1156,1.0
1157,0.577
1158,0.00125
1159,0.47724999999999995
1160,0.50625
1161,0.0
1162,0.418
1163,0.5327500000000001
1164,0.338
1165,0.7224999999999999
1166,0.525
1167,0.6315
1168,0.69175
1169,0.9082500000000001
1170,0.76425
1171,1.0
1172,0.98925
1173,0.23149999999999998
1174,0.25475000000000003
1175,0.09975
1176,0.55975
1177,0.73975
1178,0.04025
1179,0.0
1180,0.5594999999999999
1181,0.40475000000000005
1182,0.98825
1183,1.0
1184,0.7812500000000001
1185,0.1305
1186,0.5760000000000001
1187,1.0
1188,0.6495
1189,0.73975
1190,0.49
1191,0.0
1192,0.222
1193,0.0
1194,0.7109999999999999
1195,0.03425
1196,0.7487499999999999
1197,0.74475
1198,0.14650000000000002
1199,0.767
1200,1.0
1201,0.356
1202,0.379
1203,0.671
1204,0.055249999999999994
1205,1.0
1206,0.6372500000000001
1207,0.0
1208,0.5812499999999999
1209,0.6345
1210,1.0
1211,0.5760000000000001
1212,0.46625
1213,0.61975
1214,0.22299999999999998
1215,0.67875
1216,0.60425
1217,0.41675000000000006
1218,0.53625
1219,0.87775
1220,0.37075
1221,0.67975
1222,0.58175
1223,0.13275
1224,0.54325
1225,0.0085
1226,1.0
1227,1.0
1228,0.413
1229,0.12125
1230,0.3837499999999999
1231,0.40475
1232,0.6700000000000002
1233,1.0
1234,0.27975000000000005
1235,0.7887500000000001
1236,0.60375
1237,0.22849999999999998
1238,1.0
1239,0.7745000000000001
1240,0.6765
1241,1.0
1242,0.352
1243,0.74025
1244,0.619
1245,0.082
1246,0.62425
1247,0.6960000000000001
1248,0.4365
1249,0.0
1250,1.0
1251,0.35975
1252,0.004
1253,0.65225
1254,0.91675
1255,0.23149999999999998
1256,0.90175
1257,0.88525
1258,0.48675
1259,0.6695
1260,0.76375
1261,0.587
1262,0.0
1263,0.7205
1264,0.0
1265,1.0
1266,0.99225
1267,0.1585
1268,0.939
1269,0.585
1270,0.19174999999999998
1271,0.6935
1272,0.88675
1273,0.0
1274,0.41275
1275,0.27625
1276,0.8895000000000001
1277,1.0
1278,0.7909999999999999
1279,0.594
1280,0.9027499999999999
1281,0.5155000000000001
1282,0.0
1283,0.3632500000000001
1284,0.81725
1285,0.9915
1286,0.6885
1287,0.6855
1288,0.0
1289,0.20450000000000002
1290,0.64725
1291,1.0
1292,0.7890000000000001
1293,0.7042499999999999
1294,0.34824999999999995
1295,0.0
1296,0.722
1297,0.634
1298,0.984
1299,0.27275
1300,0.63075
1301,0.404
1302,0.35574999999999996
1303,1.0
1304,0.9472499999999999
1305,1.0
1306,0.633
1307,0.88425
1308,0.19324999999999998
1309,0.7719999999999999
1310,0.5205000000000001
1311,0.0
1312,1.0
1313,1.0
1314,0.5547500000000001
1315,0.6345000000000001
1316,0.6102500000000001
1317,0.62425
1318,0.0
1319,0.17525000000000002
1320,0.35624999999999996
1321,0.42324999999999996
1322,0.444
1323,0.29525
1324,0.05525
1325,0.634
1326,1.0
1327,0.29375
1328,0.6547499999999999
1329,0.33749999999999997
1330,0.0
1331,0.24375
1332,0.7049999999999998
1333,0.6825
1334,0.363
1335,0.41800000000000004
1336,0.5782499999999999
1337,0.5652499999999999
1338,0.20775000000000002
1339,0.0
1340,0.66025
1341,0.69125
1342,0.0355
1343,0.7012499999999999
1344,0.427
1345,0.27925
1346,0.26175000000000004
1347,0.7357499999999999
1348,0.358
1349,0.7072499999999999
1350,0.89975
1351,0.8059999999999999
1352,1.0
1353,0.7105
1354,0.73475
1355,0.02625
1356,0.375
1357,0.46325
1358,0.5705
1359,0.738
1360,0.5842499999999999
1361,0.3365
1362,1.0
1363,0.77175
1364,0.0
1365,0.55975
1366,0.64625
1367,0.6940000000000001
1368,0.41425
1369,0.15925
1370,0.85775
1371,0.6779999999999999
1372,1.0
1373,0.17650000000000002
1374,0.0
1375,0.0
1376,0.67075
1377,0.52075
1378,0.897
1379,0.5267499999999999
1380,0.0
1381,0.748
1382,0.648
1383,0.7032499999999999
1384,1.0
1385,0.1875
1386,1.0
1387,0.03575
1388,0.641
1389,0.5265
1390,0.683
1391,1.0
1392,0.61875
1393,0.5667499999999999
1394,0.598
1395,0.78525
1396,0.48350000000000004
1397,0.0
1398,0.3085
1399,0.7030000000000001
1400,1.0
1401,1.0
1402,0.36025
1403,1.0
1404,0.17875
1405,0.0
1406,0.58425
1407,1.0
1408,0.7104999999999999
1409,0.02425
1410,0.603
1411,0.0
1412,0.019
1413,0.46299999999999997
1414,0.357
1415,0.7374999999999999
1416,0.8015
1417,0.39825
1418,0.17575000000000002
1419,0.5852499999999999
1420,0.0
1421,0.01375
1422,0.7522500000000001
1423,0.6799999999999999
1424,0.49274999999999997
1425,0.53625
1426,0.5302500000000001
1427,0.63525
1428,0.32025000000000003
1429,0.21375
1430,0.5025000000000001
1431,0.5515
1432,0.0
1433,0.5037499999999999
1434,0.0075
1435,0.65725
1436,0.494
1437,0.5547500000000001
1438,0.44175
1439,0.39325
1440,0.806
1441,0.3524999999999999
1442,0.9032500000000001
1443,0.995
1444,0.01475
1445,0.8745
1446,0.261
1447,0.0
1448,0.3335
1449,0.12875
1450,1.0
1451,0.36575
1452,0.0
1453,0.0
1454,0.833
1455,0.67625
1456,0.11425
1457,0.0
1458,1.0
1459,1.0
1460,0.49825
1461,0.81575
1462,0.629
1463,1.0
1464,0.84425
1465,0.51475
1466,0.0
1467,0.82525
1468,0.991
1469,0.12
1470,0.69775
1471,0.5755
1472,0.5037499999999999
1473,0.0
1474,0.993
1475,0.0
1476,0.8155
1477,0.0
1478,0.69775
1479,0.38275
1480,0.0
1481,0.98675
1482,0.9944999999999999
1483,0.72925
1484,0.40725
1485,0.98625
1486,0.565
1487,0.581
1488,0.8085
1489,0.0
1490,1.0
1491,0.6815
1492,0.81475
1493,0.2695
1494,0.0
1495,0.421
1496,0.756
1497,1.0
1498,0.7085
1499,0.30024999999999996
1500,1.0
1501,0.40650000000000003
1502,0.76225
1503,0.74025
1504,1.0
1505,0.9215
1506,0.57375
1507,0.3895
1508,0.37325
1509,0.43224999999999997
1510,0.509
1511,0.6997500000000001
1512,1.0
1513,0.639
1514,1.0
1515,0.10924999999999999
1516,0.8674999999999999
1517,0.0125
1518,0.692
1519,0.6034999999999999
1520,0.70175
1521,0.872
1522,1.0
1523,0.0
1524,0.8245
1525,0.87525
1526,0.15275000000000002
1527,0.429
1528,0.0
1529,1.0
1530,0.72475
1531,0.5422500000000001
1532,0.903
1533,0.945
1534,0.98925
1535,0.1875
1536,0.40425000000000005
1537,1.0
1538,0.7567499999999999
1539,1.0
1540,0.7735000000000001
1541,0.72775
1542,0.39525
1543,0.37475
1544,0.11125
1545,0.43375
1546,1.0
1547,0.0
1548,0.6555000000000001
1549,0.27949999999999997
1550,0.7
1551,0.4395
1552,1.0
1553,0.6815
1554,0.1985
1555,0.54125
1556,0.7572500000000001
1557,0.33225000000000005
1558,1.0
1559,0.7707499999999999
1560,0.02775
1561,0.9915
1562,0.422
1563,0.7204999999999999
1564,0.6244999999999999
1565,0.6932499999999999
1566,0.25375000000000003
1567,0.861
1568,0.7195
1569,0.29100000000000004
1570,1.0
1571,0.4975
1572,0.74575
1573,0.0
1574,0.0
1575,0.05275
1576,0.8514999999999999
1577,0.861
1578,0.869
1579,0.74925
1580,0.69475
1581,0.509
1582,0.98475
1583,1.0
1584,1.0
1585,0.0
1586,0.6799999999999999
1587,0.3305
1588,0.3245
1589,0.0
1590,0.3655
1591,0.0
1592,0.77925
1593,0.5097499999999999
1594,0.01775
1595,0.69525
1596,1.0
1597,0.503
1598,0.30775
1599,0.5555
1600,1.0
1601,0.61375
1602,0.0
1603,0.63975
1604,0.5382500000000001
1605,0.0
1606,0.54575
1607,0.708
1608,0.82475
1609,0.69475
1610,0.22049999999999997
1611,0.293
1612,1.0
1613,0.492
1614,0.0
1615,0.69475
1616,1.0
1617,1.0
1618,0.21875
1619,0.6312500000000001
1620,0.453
1621,0.49949999999999994
1622,0.89425
1623,0.01375
1624,1.0
1625,1.0
1626,0.57525
1627,0.46525
1628,0.7072499999999999
1629,0.52375
1630,1.0
1631,0.33075
1632,1.0
1633,1.0
1634,0.26625
1635,0.51075
1636,1.0
1637,0.997
1638,0.691
1639,0.5814999999999999
1640,0.8690000000000001
1641,0.36324999999999996
1642,0.5465
1643,0.10949999999999999
1644,1.0
1645,0.991
1646,0.0
1647,0.00825
1648,0.4535
1649,0.59925
1650,0.7915
1651,1.0
1652,0.99
1653,0.74275
1654,0.86
1655,0.756
1656,0.10700000000000001
1657,0.76875
1658,0.6355
1659,0.47500000000000003
1660,0.578
1661,0.72275
1662,0.8432499999999999
1663,0.0
1664,0.0
1665,0.0
1666,1.0
1667,0.1915
1668,0.576
1669,0.664
1670,0.86
1671,0.0
1672,0.49424999999999997
1673,0.8119999999999999
1674,0.4435
1675,0.108
1676,0.5934999999999999
1677,0.9102500000000001
1678,0.4885
1679,0.5417500000000001
1680,0.8882500000000001
1681,0.3
1682,1.0
1683,1.0
1684,0.523
1685,0.9165000000000001
1686,0.86975
1687,0.0
1688,0.56825
1689,0.0
1690,0.5802499999999999
1691,0.611
1692,0.8687499999999999
1693,0.714
1694,0.59975
1695,0.56775
1696,1.0
1697,0.0
1698,0.433
1699,0.3195
1700,0.02625
1701,0.99125
1702,0.7927500000000001
1703,0.41524999999999995
1704,1.0
1705,0.424
1706,0.9955
1707,0.7502500000000001
1708,0.987
1709,0.6214999999999999
1710,0.9944999999999999
1711,0.985
1712,0.6935
1713,0.4865
1714,1.0
1715,0.062
1716,0.56775
1717,0.301
1718,0.3655
1719,0.357
1720,1.0
1721,0.765
1722,0.0
1723,1.0
1724,1.0
1725,0.5567500000000001
1726,1.0
1727,0.0
1728,1.0
1729,0.29400000000000004
1730,1.0
1731,0.6905
1732,1.0
1733,1.0
1734,0.38775000000000004
1735,0.0
1736,0.593
1737,0.6837500000000001
1738,0.7665
1739,0.875
1740,0.42025
1741,0.5565
1742,0.73175
1743,0.75475
1744,0.7592500000000001
1745,0.7072499999999999
1746,0.39775000000000005
1747,0.98075
1748,0.0
1749,0.76975
1750,0.90375
1751,0.8765
1752,0.78025
1753,0.629
1754,0.22675
1755,0.22725
1756,0.0
1757,0.79425
1758,0.5834999999999999
1759,0.33675
1760,0.85475
1761,0.3632500000000001
1762,0.63575
1763,0.36849999999999994
1764,0.01925
